Participant_ID,SEX,Participant_Age,Participant_Ethnicity_1,Participant_Ethnicity_2,Participant_Ethnicity_3,Education_Level,Family_Income,Participant_LTR,Dating_Length,Relationship_Satisfaction,Probability_Leave_Current_Partner,Partner_Number,Had_Sex,Age_Sex,Participant_Primarily_Attracted,Participant_Lifetime_Sex_Partners,Past_Year_Sex_Partners,Past_Month_Sex,SEXUALACTIVE,SEXPARTYEAR,Orientation,GenHealth1,MMS1,MMS2,MMS3,MMS4,MMS5,MMS6,MMS7,MMS8,MMS9,MMS10,MMS11,MMS12,MMS13,MMS14,ICS1,ICS2,ICS3,ICS4,ICS5,ICS6,ICS7,ICS8,ICS9,ICS10,ICS11,ICS12,CMVS1,CMVS2,CMVS3,CMVS4,CMVS5,CMVS6,CMVS7,CMVS8,CMVS9,CMVS10,CMVS11_rc,CMVS12,CMVS13,CMVS14,CMVS15,CMVS16,CMVS17,CMVS18,CMVS19,CMVS20,CMVS21,CMVS22,CMVS23,CMVS25,CMVS24_rc,CMVS25_rc,CMVS26_rc,VIEWS_OPPOSITE,SOCIALITY,PARENTING,WEALTH_OLD,WEALTH_NEW,LOOKS_OLD,LOOKS_NEW,RELATIONSHIP_HISTORY_OLD,RELATIONSHIP_HISTORY_NEW,FEAR_FAILURE_OLD,FEAR_FAILURE_NEW,SOIR1,SOIR2,SOIR3,SOIR4,SOIR5,SOIR6_rc,SOIR7,SOIR8,SOIR9,SOIBEHAVIOR,SOIATTITUDE,SOIDESIRE,SOITOTAL,SDQ1,SDQ2,SDQ3,SDQ4,ZSDQ1,ZSDQ2,ZSDQ3,ZSDQ4,BFFB1,BFFB2_rc,BFFB3,BFFB4,BFFB5,BFFB6_rc,BFFB7,BFFB8_rc,BFFB9_rc,BFFB10,BFFB11,BFFB12_rc,BFFB13,BFFB14,BFFB15,BFFB16,BFFB17,BFFB18_rc,BFFB19,BFFB20,BFFB21_rc,BFFB22,BFFB23_rc,BFFB24_rc,BFFB25,BFFB26,BFFB27_rc,BFFB28,BFFB29,BFFB30,BFFB31_rc,BFFB32,BFFB33,BFFB34_rc,BFFB35_rc,BFFB36,BFFB37_rc,BFFB38,BFFB39,BFFB40,BFFB41_rc,BFFB42,BFFB43_rc,BFFB44,EXTRAVERSION,AGREEABLENESS,CONSCIENTIOUSNESS,NEUROTICISM,OPENNESS,IPC1,IPC2,IPC3,IPC4,IPC5,IPC6,IPC7,IPC8,IPC9,IPC10,IPC11,IPC12,IPC13,IPC14,IPC15,IPC16,IPC17,IPC18,IPC19,IPC20,MEANIPC
204,1,42,6, , ,3,6,1,5,9,1,4,1,21,1,4,1,30,21,.19047619047619,1,4,1,7,6,6,1,7,1,1,1,6,5,1,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,7,7,7,7,5,3,3,1,7,7,7,7,3,3,3,1,3,3,7,1,1,1,2.66666666666667,5.8,3.66666666666667,7,7,3,3,2,2.33333333333333,1,1,2,1,1,1,1,1,2,2,2, , , , ,4,2,1,7,-.44201679969636,-1.23675486730071,-1.38936092797183,2.0219065298307,1,5,5,1,4,1,5,4,1,4,2,5,5,2,4,2,4,2,2,4,1,5,4,1,4,2,2,4,4,4,1,5,4,1,1,1,5,4,5,4,4,4,2,5,1.375,4.44444444444444,3.77777777777778,1.5,3.8,1,2,5,5,4,2,3,3,7,7,5,6,5,5,5,7,7,5,5,5,4.7
205,1,48,1, , ,5,6,1,5,10,1,5,1,16,1,21,1,1,32,.65625,1,2,2,3,6,5,1,6,1,2,1,5,6,1,4,4,3,4,3,4,1,1,1,1,3,4,3,5,4,4,5,5,3,5,6,6,6,5,2,6,3,6,7,7,7,2,3,5,3,6,3,5,2,3,4,4.33333333333333,5,5,7,7,2.5,3.33333333333333,4.5,4,2.5,3,2,6,6,6,3,4,2,2,2, , , , ,4,3,2,3,-.44201679969636,-.349201374296671,-.604629292728481,-1.01302065400516,4,2,5,4,4,3,4,4,3,5,3,3,5,5,3,2,4,4,5,4,4,2,5,3,3,2,3,5,2,5,2,4,5,2,3,2,3,4,5,5,4,4,4,3,2.75,3.22222222222222,4.55555555555556,3,3.9,5,5,3,4,5,6,6,5,5,5,7,6,6,5,6,3,4,5,5,5,5.05
206,1,48,8, , ,4,4,1,4,9,1,5,1,28,1,5,1,4,20,.25,1,4,1,7,7,6,1,5,1,3,4,6,5,2,3,2,2,2,2,2,2,5,1,1,2,2,1,1,3,3,5,6,3,7,6,6,7,5,2,2,1,1,6,7,7,3,3,6,2,7,5,7,1,1,2,4.5,5.2,1.33333333333333,6.5,6.66666666666667,3,4,4.5,4.66666666666667,1,1.33333333333333,2,1,2,5,3,1,1,1,1, , , , ,4,3,3,4,-.44201679969636,-.349201374296671,.180102342514866,-.254288858046192,4,5,5,1,4,2,4,2,2,2,3,5,5,2,1,2,5,5,2,5,2,4,5,1,4,4,4,5,1,5,2,4,5,1,1,4,5,5,2,2,4,4,4,5,2.875,4.44444444444444,4.55555555555556,1.25,3.3,5,2,3,3,6,7,6,5,5,7,6,7,6,6,3,5,5,6,6,7,5.3
207,1,41,1, , ,5,6,2, , , ,6,1,15,1,65,1,0,26,2.5,1,4,2,7,2,1,5,7,2,5,7,2,5,2,3,1,4,3,6,6,1,1,5,1,1,4,5,1,3,2,2,1,3,1,7,7,7,7,6,7,7,7,7,7,7,2,1,3,4,5,2,7,1,1,1,2,6.8,7,7,7,1.5,2,4.5,3.66666666666667,1,1,2,9,9,9,9,9,1,2,1, , , , ,5,4,4,5,.394169620347785,.538352118707369,.964833977758214,.504442937912773,1,2,3,4,4,1,4,1,4,5,3,4,4,5,4,2,5,1,4,4,1,2,2,4,4,2,1,5,4,4,1,4,2,4,4,1,2,5,4,4,4,4,1,2,1.5,3.11111111111111,2.66666666666667,3.125,3.9,5,6,3,5,6,7,7,6,5,6,5,7,7,5,4,2,2,7,5,7,5.35
208,1,60,1,7, ,3,6,1,5,10,1,50,1,15,1,80,1,10,45,1.77777777777778,1,4,1,6,6,4,1,6,1,2,4,4,5,1,6,6,1,1,1,4,1,1,1,1,4,4,2,1,2,2,2,2,2,3,4,4,4,3,2,2,2,6,6,6,6,3,4,3,2,2,2,6,2,2,2,2.16666666666667,3.4,3.33333333333333,6,6,3.5,3.33333333333333,2,2,2,2,2,6,8,8,8,9,3,2,1, , , , ,5,4,2,5,.394169620347785,.538352118707369,-.604629292728481,.504442937912773,4,4,5,1,5,4,4,4,1,5,4,5,5,1,5,4,2,5,2,5,4,2,5,1,5,5,3,5,1,4,4,4,5,1,5,4,4,5,2,5,5,4,4,4,4.125,3.55555555555556,4.77777777777778,1,4.8,6,5,6,6,4,2,2,2,5,6,7,7,6,7,6,5,5,7,6,5,5.25
209,1,31,1, , ,4,8,1,5,10,1,3,1,17,1,10,1,5,14,.714285714285714,1,4,1,1,5,6,4,6,5,1,1,7,6,1,6,7,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,4,2,2,6,6,6,4,3,1,1,2,6,6,6,2,1,1,1,4,1,6,6,2,6,2.33333333333333,5,1.33333333333333,6,6,1.5,1.33333333333333,2.5,2,4,4.66666666666667,2,3,4,8,1,7,1,1,1, , , , ,5,4,1,4,.394169620347785,.538352118707369,-1.38936092797183,-.254288858046192,2,4,5,1,4,2,4,3,2,4,2,4,4,4,4,4,4,4,3,4,2,2,4,4,4,4,3,4,2,4,2,4,4,2,2,3,3,4,3,4,2,4,2,3,2.625,3.55555555555556,3.77777777777778,1.875,3.5,6,6,6,6,5,3,6,5,7,6,7,7,7,7,7,7,7,7,7,7,6.3
210,1,38,1, , ,5,8,1,4,10,1,6,1,17,1,6,1,13,21,.285714285714286,1,3,1,1,7,3,1,7,1,1,1,1,6,1,6,2,5,1,1,1,1,1,1,1,1,1,1,5,3,6,6,7,6,7,3,3,5,6,6,1,1,1,5,6,3,3,3,6,3,7,6,7,5,1,5,5.83333333333333,4.6,1,5.5,4.66666666666667,3,4,5,5.33333333333333,3,3.66666666666667,2,3,3,4,1,1,1,1,1, , , , ,5,2,1,5,.394169620347785,-1.23675486730071,-1.38936092797183,.504442937912773,5,4,5,1,2,4,4,5,3,4,4,5,5,4,4,4,4,5,4,1,3,4,5,3,2,4,4,4,4,1,3,4,5,2,1,4,4,5,4,2,1,4,2,1,3.875,4.11111111111111,4.55555555555556,2.25,1.9,5,3,3,3,5,6,6,5,3,6,7,6,6,6,6,5,5,7,6,6,5.25
211,1,32,3, , ,4,1,1,5,10,1,1,1,23,1,1,1,1,9,.111111111111111,1,3,1,5,4,5,1,4,1,1,1,5,5,1,5,5,3,3,4,4,3,3,4,3,4,4,4,3,4,4,3,6,4,7,4,3,4,4,5,1,1,1,6,6,6,3,4,5,4,7,4,7,1,1,4,4.66666666666667,4,1,6,6,3.5,4,5.5,5,1,2,2,1,1,1,1,1,1,1,1, , , , ,3,2,2,4,-1.27820321974051,-1.23675486730071,-.604629292728481,-.254288858046192,3,3,4,3,4,2,4,2,2,4,4,4,4,4,4,4,4,3,4,4,2,4,3,3,4,4,3,4,4,4,2,4,4,3,3,2,4,4,4,4,3,4,3,4,2.875,3.77777777777778,3.44444444444444,2.5,3.8,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,5,5,6,5,6,5.25
212,1,48,1, , ,5,2,1,5,8,1,8,1,16,1,20,1,0,32,.625,1,2,1,1,5,3,1,5,1,3,1,2,6,1,6,2,1,2,1,2,1,1,1,1,1,1,1,1,6,5,6,7,5,6,6,5,6,6,4,3,2,2,6,6,7,3,3,7,4,7,6,5,1,3,1,5.83333333333333,5.4,2.33333333333333,6,6.33333333333333,3,4.33333333333333,5.5,5.66666666666667,2,1.66666666666667,1,6,6,7,4,4,3,2,2, , , , ,4,2,2,4,-.44201679969636,-1.23675486730071,-.604629292728481,-.254288858046192,2,4,3,4,2,2,4,3,4,4,1,5,4,4,3,2,4,4,3,3,2,4,2,3,3,2,3,3,4,5,2,4,4,3,2,2,4,3,2,2,5,4,3,3,1.875,4,3.22222222222222,2.5,3.2,4,3,3,5,4,5,5,3,3,5,3,4,4,3,5,4,4,3,4,5,3.95
213,1,45,1, , ,5,4,2, , , ,3,1,24,1,17,1,4,21,.80952380952381,1,3,1,1,1,1,1,5,1,1,1,2,4,1,4,1,2,4,5,4,2,1,1,1,6,1,1,1,7,7,7,7,7,3,5,5,5,4,4,7,4,7,7,7,7,1,1,7,7,7,7,1,1,7,2,6.33333333333333,4.6,6,7,7,1,3,7,7,4,3.33333333333333,2,2,8,9,7,9,7,2,1, , , , ,5,4,3,5,.394169620347785,.538352118707369,.180102342514866,.504442937912773,2,3,4,5,4,3,5,4,5,5,2,4,4,5,4,5,2,4,4,5,3,2,3,5,4,3,5,3,4,5,2,4,5,4,3,2,5,4,5,4,5,4,3,5,2.75,3.77777777777778,3.77777777777778,3.5,4.4,3,2,2,2,5,4,6,4,2,4,2,3,3,3,2,1,1,2,2,2,2.75
214,1,39,1, , ,5,3,1,5,9,1,30,1,17,1,30,1,20,22,1.36363636363636,1,4,1,2,7,7,5,6,1,3,1,7,6,1,6,7,5,5,6,7,6,5,6,6,6,6,2,5,3,3,3,3,3,1,3,3,3,3,1,1,1,3,5,6,6,2,1,5,2,5,2,5,3,3,3,2.66666666666667,2.6,1.66666666666667,5.5,5.66666666666667,1.5,2.66666666666667,3.5,3,3,3,2,4,9,2,1,2,7,5,4, , , , ,5,4,2,5,.394169620347785,.538352118707369,-.604629292728481,.504442937912773,2,4,4,2,4,2,5,2,3,4,2,5,4,4,5,4,3,2,4,4,2,1,5,1,4,4,2,4,4,4,4,5,5,2,4,4,2,4,2,5,2,3,4,5,3,3.33333333333333,3.77777777777778,2.125,4.1,6,6,6,6,6,5,6,6,6,5,6,6,6,6,6,6,6,7,6,6,5.95
216,1,32,1, , ,4,5,1,4,10,1,2,1,23,1,5,1,2,9,.555555555555556,1,3,2,6,6,6,2,6,2,6,2,6,6,2,6,2,4,1,2,1,1,1,1,1,1,1,1,6,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,2,2,2,1,2,3,6,2,2,2,2,6,6,6,6,2,2,1.5,2,2,2,2,1,1,9,1,9,2,2,2, , , , ,6,2,2,6,1.23035604039193,-1.23675486730071,-.604629292728481,1.26317473387174,1,4,1,2,3,2,3,2,3,2,2,5,2,3,2,2,3,3,4,3,2,5,1,2,3,2,4,2,3,4,2,4,3,5,4,2,3,2,3,3,4,3,4,2,1.875,3.77777777777778,2.22222222222222,2.5,3,6,6,6,6,6,6,6,6,6,6,2,2,2,6,6,6,6,6,2,6,5.2
218,1,19,6, , ,2,4,2, , , ,0,2, ,1,0,0,0, ,0,1,3, , , , , , , , , , , , , , ,1,1,1,1,1,4,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,5,1,1,1, , , , ,1,1,1,1,-2.9505760598288,-2.12430836030475,-1.38936092797183,-2.53048424592309,1,5,3,4,4,1,2,4,3,2,1,5,2,3,4,2,3,4,1,4,1,2,2,2,4,4,1,2,1,4,2,1,2,4,2,1,4,2,2,1,4,2,5,1,1.625,2.77777777777778,2.88888888888889,2.125,3,7,7,7,7,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6.75
219,1,56,1, , ,2,6,1,5,9,1,18,1,16,1,8,1,0,40,.2,1,3,2,6,5,5,1,5,1,2,6,5,6,5,6,5,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,4,5,6,6,7,6,2,1,7,7,7,7,3,2,2,3,6,2,7,1,1,1,2.5,6,3.33333333333333,7,7,2.5,2.33333333333333,4.5,3.66666666666667,1,1,2,4,4,6,3,5,2,2,2, , , , ,2,2,2,2,-2.11438963978465,-1.23675486730071,-.604629292728481,-1.77175244996412,2,4,5,3,2,1,5,5,3,3,4,5,5,3,3,4,5,5,3,3,2,5,5,3,2,3,4,5,3,2,2,5,5,3,2,2,4,4,3,2,2,4,5,2,2.5,4.55555555555556,4.88888888888889,2.25,2.3,6,6,6,6,4,6,5,3,6,6,7,7,7,6,6,7,7,6,5,6,5.9
220,1,52,1, , ,4,2,1,5,10,1,6,1,17,1, ,1,0,35, ,1,3,7,4,7,4,1,6,1,1,1,4,7,1,4,4,1,7,1,4,4,1,1,1,4,4,1,1,2,4,4,6,6,6,1,1,2,4,4,1,1,1,7,7,7,2,2,7,4,7,2,7,1,1,1,4.66666666666667,2.4,1,7,7,2,3.66666666666667,5.5,4.33333333333333,1,1,2,4,4,1,1,1,1,1,1, , , , ,2,1,1,2,-2.11438963978465,-2.12430836030475,-1.38936092797183,-1.77175244996412,5,5,5,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,3,5,5,5,2,3,1,5,5,1,3,5,5,5,1,2,5,5,5,3,3,3,5,5,3,4.5,5,5,2,3.5,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6.9
221,1,39,1, , ,4,5,1,5,11,1,3,1,17,1,3,1,20,22,.136363636363636,1,5,3,2,5,3,2,6,3,2,3,5,2,3,6,2,2,1,3,4,2,1,2,1,3,4,1,2,2,1,2,5,2,5,6,3,4,5,5,2,1,2,5,6,5,1,2,3,3,5,4,5,2,3,3,2.83333333333333,4.6,1.66666666666667,5.5,5.33333333333333,1.5,2,4,4,2.5,2.66666666666667,2,1,1,3,2,2,2,1,2, , , , ,6,4,2,4,1.23035604039193,.538352118707369,-.604629292728481,-.254288858046192,4,4,4,1,4,4,4,3,1,4,5,4,4,3,5,4,5,4,3,4,2,5,4,2,5,3,4,4,2,5,3,5,4,2,3,5,4,4,1,4,4,4,3,5,3.75,4.33333333333333,3.77777777777778,1.375,4.3,6,5,6,5,7,4,5,3,4,6,5,5,6,5,7,5,6,5,7,5,5.35
222,1,26,1, , ,4,9,1,5,10,1,4,1,16,1,4,1,1,10,.4,1,4,2,1,5,6,2,6,2,2,2,6,7,2,7,6,6,5,5,7,4,3,3,4,5,6,5,6,2,1,2,3,2,3,2,2,3,2,2,3,3,3,2,3,2,1,1,2,2,1,2,7,2,1,3,2.16666666666667,2.2,3,2.5,2.33333333333333,1,1.33333333333333,1.5,1.66666666666667,1.5,2,2,5,4,9,9,9,2,2,2, , , , ,5,4,2,5,.394169620347785,.538352118707369,-.604629292728481,.504442937912773,5,2,5,2,5,4,4,5,4,4,4,4,5,4,4,4,2,5,4,5,4,2,5,1,4,4,2,5,4,5,4,5,4,2,1,4,2,5,4,5,4,2,5,5,4.125,2.77777777777778,4.88888888888889,2.5,4.2,6,7,5,7,6,7,7,6,7,6,7,7,6,7,6,7,6,7,7,7,6.55
223,1,26,1, , ,5,6,1,5,11,1,3,1,21,1,4,1,10,5,.8,1,5,6,5,5,6,6,5,4,4,6,6,5,4,4,5,6,5,4,5,4,6,4,3,3,5,5,5,5,7,6,7,5,5,6,6,7,6,3,5,6,4,4,5,6,5,5,4,4,5,5,3,4,5,5,5.83333333333333,5.6,5,4.5,5,5,4.66666666666667,4.5,4.66666666666667,4.5,4.66666666666667,2,2,2,4,5,4,5,7,6, , , , ,5,4,1,5,.394169620347785,.538352118707369,-1.38936092797183,.504442937912773,3,1,5,5,4,3,3,2,2,5,4,2,4,4,4,3,3,3,3,4,1,5,2,3,4,4,2,5,4,4,2,4,5,3,2,4,2,5,5,5,2,4,3,4,3,2.88888888888889,3.77777777777778,2.75,3.8,3,3,2,4,5,6,5,4,6,6,4,3,4,5,7,4,3,3,3,3,4.15
225,1,45,1, , ,3,4,1,5,11,1,4,1,15,1,4,1,6,30,.133333333333333,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,3,6,2,2,3,4,3,4,3,3,4,3,4,3,3,5,4,2,4.8,3.33333333333333,3.5,3.33333333333333,3.5,3.33333333333333,3.5,3.66666666666667,4,4,2,2,2,8,5,6,2,2,3, , , , ,5,3,3,4,.394169620347785,-.349201374296671,.180102342514866,-.254288858046192,2,3,4,1,4,4,2,4,2,4,3,4,4,3,4,3,2,5,1,4,3,1,5,1,4,4,2,4,2,3,3,2,2,2,4,2,3,2,2,3,3,1,4,3,3,2.22222222222222,3.77777777777778,1.375,3.6,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,4,3.2
226,1,32,1, , ,4,4,1,5,7,2,6,1,19,1,6,1,1,13,.461538461538462,1,3,1,4,5,6,1,4,1,6,1,6,7,1,6,6,1,2,3,2,1,1,3,1,6,3,1,1,1,7,6,6,6,4,7,7,7,7,6,1,1,2,7,6,6,2,2,6,4,7,5,3,4,5,3,5,6.8,1.33333333333333,6.5,6.33333333333333,2,3.33333333333333,5.5,5.33333333333333,4.5,4,2,5,5,9,5,9,6,3,5, , , , ,5,4,4,5,.394169620347785,.538352118707369,.964833977758214,.504442937912773,1,2,3,3,3,2,2,1,5,5,3,2,4,4,4,3,1,1,5,5,2,2,2,4,4,1,2,3,4,4,1,2,3,3,3,1,2,2,5,4,4,3,2,4,1.75,2,2.33333333333333,3.125,4,4,5,5,4,6,6,6,6,4,5,4,3,4,7,6,6,6,5,6,6,5.2
227,1,47,1, , ,4,4,1,4,8,5,6,1,17,1,20,1,5,30,.666666666666667,1,4,3,6,5,1,4,6,5,5,4,1,7,4,7,5,2,3,3,3,4,2,4,3,6,5,1,4,4,4,4,5,4,2,5,5,4,4,5,6,7,6,2,3,4,7,6,5,4,3,3,4,3,4,5,3.83333333333333,4.6,6.33333333333333,2.5,3,6.5,6,3.5,3.33333333333333,3.5,4,2,5,6,9,9,9,4,4,5, , , , ,5,4,3,5,.394169620347785,.538352118707369,.180102342514866,.504442937912773,2,2,5,3,4,2,5,5,3,4,3,5,5,4,4,3,2,5,3,2,2,3,5,2,3,2,2,4,2,3,3,4,5,2,2,4,3,5,4,4,3,3,5,3,2.625,3.22222222222222,4.88888888888889,2.375,3.2,5,5,4,5,5,6,4,5,3,4,6,4,5,5,5,5,3,5,5,4,4.65
228,1,33,1, , ,3,6,1,5,9,1,5,1,19,1,5,1,11,14,.357142857142857,1,3,2,3,2,1,5,7,4,1,3,2,3,6,4,5,1,1,2,2,2,2,2,1,2,2,3,1,3,6,5,5,3,3,3,2,2,4,3,7,7,7,7,4,3,5,2,4,3,2,3,3,6,5,6,4.16666666666667,2.8,7,5.5,4.66666666666667,3.5,3.66666666666667,2.5,2.66666666666667,5.5,5.66666666666667,2,1,4,3,1,2,2,2,3, , , , ,5,4,4,4,.394169620347785,.538352118707369,.964833977758214,-.254288858046192,4,3,5,4,3,3,4,2,2,3,4,2,3,5,4,3,3,4,2,4,1,3,4,1,2,4,5,2,1,3,5,5,4,2,1,3,4,5,4,3,3,5,3,3,3.375,3.77777777777778,3.55555555555556,2.375,2.9,6,6,4,6,6,5,7,6,4,5,5,6,6,7,7,5,5,7,6,6,5.75
229,1,30,1,6, ,3,6,1,5,8,1,10,1,17,1,25,2,10,13,1.92307692307692,1,3,1,5,5,7,1,4,1,3,2,6,5,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,3,4,4,6,4,6,6,6,6,6,5,4,2,3,6,6,6,3,3,6,5,6,5,6,2,2,2,4.5,5.8,3,6,6,3,4,5.5,5.33333333333333,2,2,3,2,1,6,1,5,7,2,1, , , , ,5,3,3,3,.394169620347785,-.349201374296671,.180102342514866,-1.01302065400516,2,4,4,2,4,3,4,4,5,4,2,4,4,4,4,2,5,4,4,4,2,4,4,4,2,2,4,4,4,2,2,4,4,4,2,2,4,4,2,4,4,3,5,3,2.125,4,4.11111111111111,2.625,3.3,5,5,5,6,6,5,5,6,6,6,5,5,5,7,5,3,3,6,6,5,5.25
230,1,34,1, , ,4,6,1,5,9,1,3,1,23,1,2,1,2,11,.181818181818182,1,3,2,2,6,5,2,3,2,1,1,1,6,1,6,1,4,3,3,3,5,3,2,2,3,3,3,3,5,5,5,5,5,6,5,5,5,6,5,1,2,2,6,6,6,3,5,3,5,5,5,5,3,3,3,5.16666666666667,5.2,1.66666666666667,6,6,4,3.66666666666667,5,5,3,3,2,1,1,1,1,2,1,1,1, , , , ,5,3,3,4,.394169620347785,-.349201374296671,.180102342514866,-.254288858046192,2,4,4,2,4,2,4,4,4,4,3,4,4,2,4,2,4,4,4,4,2,4,4,4,2,2,4,4,4,4,2,4,4,4,2,2,4,4,4,4,4,4,4,4,2.125,4,4,2.5,3.6,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5.75
231,1,57,1, , ,3,4,1,5,11,1,8,1,15,1,7,1,10,42,.166666666666667,1,4,4,6,6,2,2,7,2,3,3,2,6,1,6,6,1,4,4,5,2,4,4,2,4,4,3,3,2,3,3,3,3,4,2,2,2,2,1,4,1,2,7,6,6,1,1,3,1,4,1,4,1,4,3,3,1.8,2.33333333333333,6.5,6.33333333333333,1,1.66666666666667,2.5,2,2.5,2.66666666666667,2,2,2,5,7,8,4,3,3, , , , ,5,4,3,5,.394169620347785,.538352118707369,.180102342514866,.504442937912773,4,4,5,1,4,4,4,4,2,5,4,5,5,2,4,5,4,5,1,5,4,5,5,1,4,3,4,5,2,5,4,4,5,2,4,5,4,4,2,5,5,4,5,5,4.125,4.22222222222222,4.77777777777778,1.25,4.6,5,5,5,5,6,7,7,7,6,7,7,6,6,7,6,6,6,6,5,6,6.05
232,1,27,1, , ,4,4,1,5,9, ,2,1,17,1,2,1,5,10,.2,1,3,1,4,5,1,1,4,1,1,1,1,4,1,4,1,1,1,1,3,1,1,1,1,1,1,1,1,2,4,4,6,2,6,6,6,6,6,6,2,2,2,6,6,6,6,3,3,4,4,3,6,2,2,2,4,6,2,6,6,4.5,4,4,3.66666666666667,2,2,2,2,2,3,1,1,1,1,1, , , , ,5,3,3,3,.394169620347785,-.349201374296671,.180102342514866,-1.01302065400516,2,4,4,1,4,2,4,5,2,3,3,5,4,2,4,4,4,5,1,3,3,4,5,2,4,3,5,4,1,3,4,4,4,2,2,2,5,4,1,2,4,4,5,3,2.875,4.33333333333333,4.44444444444444,1.125,3.2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
233,1,34,1, , ,4,8,1,5,11,1,7,1,23,1,7,1,4,11,.636363636363636,1,5,1,4,6,7,1,7,1,4,1,7,7,1,7,5,2,2,2,3,1,1,2,1,4,5,2,2,4,4,4,4,3,5,3,3,4,3,2,1,1,2,5,6,4,3,4,5,3,6,3,5,2,3,4,4,3,1.33333333333333,5.5,5,3.5,4,4.5,4,2.5,3,2,2,1,6,1,7,2,2,1, , , , ,4,3,1,4,-.44201679969636,-.349201374296671,-1.38936092797183,-.254288858046192,2,3,5,2,4,2,5,5,2,4,3,5,5,4,3,3,5,5,4,4,2,3,5,1,3,2,4,5,3,4,2,4,5,2,3,3,4,5,4,3,3,4,4,3,2.375,4.11111111111111,4.88888888888889,2.25,3.4,5,4,5,5,7,5,5,5,4,6,7,7,7,6,6,6,6,7,7,7,5.85
234,1,25,1, , ,4,4,2, , , ,1,1,20,1,1,0,0,5,.2,1,3,2,5,5,6,1,6,1,3,5,6,6,5,6,5,3,2,2,5,1,1,2,1,1,1,1,2,6,7,7,7,5,6,5,5,6,7,6,1,2,5,7,6,6,2,3,7,5,7,7,3,5,5,2,6.33333333333333,5.8,2.66666666666667,6.5,6.33333333333333,2.5,4,6,6.33333333333333,5,4,1,1,2,8,3,8,6,5,6, , , , ,5,1,1,2,.394169620347785,-2.12430836030475,-1.38936092797183,-1.77175244996412,1,4,2,4,4,1,5,4,4,4,2,5,4,4,4,4,5,1,5,4,1,4,1,4,4,1,5,2,4,4,1,5,2,4,2,2,4,4,5,4,5,4,4,4,1.625,4.55555555555556,2.66666666666667,3.25,3.9,2,3,2,2,5,5,6,5,2,5,2,2,2,5,6,5,5,5,3,5,3.85
235,1,29,1, , ,4,2,1,4,10,1,6,1,17,1,10,1,5,12,.833333333333333,1,3,2,3,5,6,5,5,2,5,5,6,6,5,6,5,5,6,5,5,4,3,5,2,6,5,4,5,5,5,5,6,5,6,6,6,6,5,5,7,3,7,5,5,5,3,3,6,3,5,3,6,3,2,3,5.33333333333333,5.6,5.66666666666667,5,5,3,4,4,3.66666666666667,2.5,2.66666666666667,2,3,5,7,7,5,2,2,2, , , , ,4,3,2,3,-.44201679969636,-.349201374296671,-.604629292728481,-1.01302065400516,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,5,4,4,1,4,4,4,4,2,4,4,4,2,1,4,4,4,2,2,4,4,4,4,2,4,4,2,2,4,4.11111111111111,3,3.2,5,6,5,5,5,6,6,6,5,5,5,5,5,6,5,5,5,6,5,6,5.35
237,1,28,1, , ,5,7,1,5,9,1,3,1,15,1,3,1,6,13,.230769230769231,1,4,1,2,5,5,3,4,2,2,2,6,7,2,6,5,3,5,4,4,2,2,2,2,5,5,3,2,2,2,3,5,3,4,4,4,4,3,3,2,2,4,4,5,5,2,2,3,3,3,2,4,3,4,3,3.16666666666667,3.6,2.66666666666667,4.5,4.66666666666667,2,2.33333333333333,3,2.66666666666667,3.5,3.33333333333333,2,1,1,6,2,2,3,2,2, , , , ,5,4,4,4,.394169620347785,.538352118707369,.964833977758214,-.254288858046192,4,4,3,2,4,4,3,2,4,5,3,4,3,4,4,3,4,2,4,3,4,3,4,3,3,3,4,3,4,3,3,3,4,3,3,4,4,3,3,4,3,4,3,3,3.5,3.66666666666667,3,2.5,3.5,5,6,5,5,7,6,6,5,5,5,5,5,6,5,6,5,5,7,4,5,5.4
